sequence_id,timestep,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,yaw,floor_vibration,room_occupancy,pressure_mat,label
10000,13,0.16735698489215084,0.19025715193359655,0.17064372560905333,-0.09700690397177092,-0.049181614204027585,-0.02843890906420573,-2.6378977588424863,1.1580771895242594,-0.5971721328694541,0.0,0.0,0.0,walk
10000,14,0.2785894939348755,0.7262859362081885,0.3892281409662568,-0.06578813949219221,-0.021808391773460736,0.055173152557266666,-0.3363230923693129,0.09556368480833202,-0.2657513176456762,0.0,1.0,1.0,walk
10000,15,-0.19289134407567526,0.1971523007043399,0.588299638417312,-0.09320120922650149,-0.04844163796091916,-0.11966136936869917,0.4073511401396413,-0.7869529487307496,-0.6419041033864797,1.0,1.0,0.0,walk
10000,16,0.024798731144114718,0.22866468660147365,-0.054002087226874065,0.133081378207848,-0.12232916320438915,-0.06656562235774438,-1.2793701145541438,1.9849851697095695,1.6929084143787165,0.0,0.0,1.0,walk
10000,17,0.09546092477594106,-0.17105696336265494,0.20428738172047015,0.29029328610865923,0.05804674238676337,-0.12417473790389542,-0.14690727504902587,1.4097378855146538,0.42417767911263105,0.0,0.0,0.0,walk
10000,18,-0.36316653572006724,-0.13560918392598018,0.04252617449134555,0.06794160487394023,-0.013714146160002959,0.13423050610765766,0.7322853941097749,-1.271968701072579,-0.19282502283974734,0.0,1.0,0.0,walk
10000,19,-0.347667943471876,-0.26846701178755916,-0.5535498307421981,-0.04902490521083099,0.15262303627069,-0.15001902373078885,1.5194749990897065,-0.3602379314688849,-0.5898654347625518,0.0,1.0,0.0,walk
10000,20,-0.4863155995447856,-0.13121648934502442,-0.20632754836833375,-0.01810747079780241,-0.1478636397179896,-0.0855226803016875,0.1295707806681651,-0.6415031896849317,0.5643303957257525,0.0,0.0,0.0,walk
10000,21,-0.14651157101516427,-0.2604433015960275,-0.6310088040424479,-0.054711458351698335,-0.045332302327183376,-0.09778129490733364,0.039052234606028566,-0.9795514433823325,0.9116014333043542,0.0,1.0,0.0,walk
10000,22,-0.1933478294797038,-0.6695450864279182,-0.1391883381580331,0.051240728383151295,0.032285365401182035,0.00761763721369069,-0.09820837110926063,-2.074054235593184,-0.26788652513353545,0.0,1.0,0.0,walk
10000,23,-0.75,-0.2418335376569551,-0.3864697192400686,0.09649952833130976,0.06610247269157367,-0.13796696801463149,0.7918422100593351,-0.6162546998555496,0.6963753127165563,0.0,1.0,0.0,walk
10000,24,-0.24457211062277937,-0.6584861304230096,-0.7,0.0028953111699077374,0.1423241543687956,0.03771177435109008,0.8163148660971727,-0.8325874101787146,0.19962244693712936,0.0,1.0,0.0,walk
10000,25,-0.52539173845589,-0.6159702302718032,-0.7,0.168080572784226,0.11636696078996493,-0.11005446030795732,-0.2106684005574785,0.23344184606839347,1.0668433524319934,0.0,0.0,0.0,walk
10000,26,-0.75,-0.34547856805075,-0.337013145488398,0.17987461457461912,0.07435232669730857,0.1296275231465537,-0.39047758962579804,-0.6091855098836043,-0.0595778844689663,0.0,0.0,0.0,walk
10000,27,-0.6420793324245258,-0.2989082923866579,-0.4980718211084083,-0.13302848360790676,0.18113225668207078,0.0857064346475489,-1.1080640608496815,0.4141319411722547,0.33381531131292835,0.0,1.0,0.0,walk
10000,28,-0.20567441716638635,-0.4470782684748043,-0.4285199870052629,0.16820046457516968,-0.117838579481157,-0.00801472959246241,0.646410750422543,0.17745781616259912,0.3177418673441113,0.0,1.0,0.0,walk
10000,29,-0.25652356573571533,-0.566702826486178,-0.11382624980258184,-0.07774632390784998,0.11203391768758707,-0.03349830066722437,1.8070694330418107,0.6804591007741903,-1.0863806542123011,0.0,1.0,0.0,walk
10000,30,-0.1660094917677693,0.027682697041018757,-0.2632158311169491,-0.010388247963397717,0.180384252492566,0.20519103960966664,-0.11698885198701309,-0.5162962208224697,0.3135389198375454,0.0,0.0,0.0,walk
10000,31,-0.11892039077150768,-0.304169014898004,-0.02147318720521244,-0.040262353652675976,0.028655470823065722,-0.031049067315339553,1.0500688755197098,1.405202385628474,0.8892003943360176,0.0,0.0,0.0,walk
10000,32,-0.005687386397110874,0.10280210051387842,-0.17449426760737202,0.07301001857421474,0.0650160779622893,0.17327931127054227,-1.3130607411989517,0.22537790151702777,-0.2200153917240265,0.0,1.0,0.0,walk
10000,33,0.14704417302359618,-0.0916194292460312,0.3147005372269877,0.11641532419780286,0.05818615145127054,-0.07870626879750663,-1.1855865766521703,0.023124707652375558,-0.07907909142947935,0.0,0.0,0.0,walk
10000,34,0.36632309250286066,0.03647551176901264,0.11683829197186005,-0.06254032154836654,-0.0827488921835084,-0.29446867238641317,-0.26696643896196076,1.7240176251641244,0.34825872295578775,0.0,1.0,0.0,walk
10000,35,0.1543240776329431,0.43418968497015464,0.20224253732910485,-0.13005837981302734,0.07598502064219223,0.024818949907378273,1.2417416349238397,0.4211731700837657,0.061268558562545816,0.0,1.0,0.0,walk
10000,36,0.4519713088652955,0.75,0.510356191262516,0.07782986369213189,0.027519176562790314,0.03919208973873313,-0.19981232666048326,-0.08893338097097384,-0.7210614929142655,0.0,0.0,0.0,walk
10000,37,0.30149198883262046,0.75,0.3587429800429673,-0.016942017911645554,-0.08058067232261104,-0.12194679240471741,0.13098705060746002,-1.3989146148251268,0.9774306138987369,0.0,1.0,0.0,walk
10000,38,0.7140049840255909,0.25096292772773493,0.07687918331618775,0.26035271071546984,-0.037833719485144524,-0.0038510654672936316,-1.404477110210312,-0.7496549009320719,0.1473074860125756,0.0,1.0,0.0,walk
10000,39,0.44749920224623607,-0.1707360891101476,0.5182519575631265,-0.015079815481073329,0.10281526907237823,-0.0016776597064147043,-0.13579367390081615,-0.6459339753136751,0.08983055431303957,0.0,1.0,0.0,walk
10000,40,0.24857114580861817,0.1731290531948036,0.542169261067318,0.09045782113214894,0.07505813763588866,-0.07202173930757247,-0.1360027782258515,-1.0986149682839033,-0.11042342442785932,0.0,0.0,0.0,walk
10000,41,0.21061581783944613,0.21390085944738707,0.41022087395425144,-0.11836383580130232,0.08915488413499396,0.029781704000421703,1.1454595817443585,-0.513850154632583,1.2104170883557102,0.0,1.0,0.0,walk
10000,42,0.23023349762872705,0.6717083790260655,0.48831161289540453,-0.0021074662437459805,-0.11503532493236437,-0.06032216220254966,-0.8651940847768175,0.4753263408848507,-1.56087645951745,0.0,0.0,0.0,walk
10000,43,0.6947544647543654,0.75,0.17990356363072912,0.0327823345044984,-0.011754247208296011,-0.10280591229735662,-1.9604328938466455,-1.225738508959588,-1.6984891698877755,0.0,0.0,0.0,walk
10000,44,0.01549130771731865,0.16695567774967782,0.7855294690512823,0.03875774202606105,-0.07127803644819844,0.043437277430316286,-2.5243769698105343,-1.4024256226116358,-1.0532424389720039,1.0,1.0,0.0,walk
10000,45,0.2100823147996743,0.41074732056481084,0.2469624323596233,0.18211214976324092,0.07432932378906562,-0.15324113598692476,0.09360696909445278,-1.2363976175056401,0.5493545249694336,0.0,1.0,1.0,walk
10000,46,0.02546207041889241,0.1320408348396286,0.375755151284659,-0.11780103651590619,-0.2540505022225359,0.2554939176529473,1.100062195474582,0.7911216947123587,1.0701975356361162,0.0,1.0,0.0,walk
10000,47,0.3209021911382943,0.18628182867197124,-0.06322101534073254,0.18055953936897987,-0.03796813246946465,0.01515395501789357,0.7553442460329604,-0.700860403782664,-1.2895085144820018,0.0,0.0,0.0,walk
10000,48,-0.10256683418393694,-0.10944075440074351,-0.14801839840242872,0.051898746150315006,0.10920776463619282,0.1706612857276824,-0.19546258216828832,0.5495418154144331,0.9562192572306751,0.0,1.0,0.0,walk
10000,49,-0.28905106761182214,0.06056565700512246,-0.10834975981801807,-0.17422585106320193,-0.013212952828909531,-0.12922018636655777,-1.7550927198949637,0.1037841518924775,-0.650101438280437,0.0,1.0,0.0,walk
10001,0,0.08317267750722604,0.10519390540687534,-0.47338125732880143,0.03948441260066773,0.03576928414273142,-0.08067968736529024,45.00362573235073,0.11649372762460719,1.2654272357045093,0.0,1.0,1.0,stand
10001,1,-0.28534220418690176,-0.11658641175611979,0.43006392971125923,-0.05147611067118054,-0.05428392469617481,0.14900660105020724,44.086426666054926,0.9896496424967962,-0.631408818561155,0.0,0.0,0.0,stand
10001,2,-0.3822561722503287,-0.0634588446906856,-0.2575033814973944,0.17031673468586603,-0.11079205166844378,-0.06326088121487453,43.204145513238245,0.06398884350841355,-0.3985234875985414,0.0,1.0,0.0,stand
10001,3,-0.09053058583455519,0.0045990422745797,-0.08862453289821881,0.04998034888500912,0.019350743228290883,-0.11105962738756538,42.244793131766215,0.993830772236538,0.9471085996097186,0.0,1.0,0.0,stand
10001,4,0.22001334113432056,-0.3562415882809039,-0.1352169781115632,0.0875295474973476,0.11503210746483117,-0.048646581344579276,41.30204326222709,-0.8589885794955846,0.9896388340610689,0.0,1.0,0.0,stand
10001,5,-0.08542342122527172,0.4985114767937415,0.01397554715443193,-0.08805952216155619,-0.11443237596499918,-0.06378678244351432,40.378991189147904,-0.08514586887064128,-1.051635054087852,0.0,1.0,0.0,stand
10001,6,0.2834761449948633,-0.08877853839045188,-0.6060482771919234,-0.09339742587387101,0.07734041963637091,-0.12776168277238337,39.49134502080711,0.21100601253146653,0.5413396277578982,0.0,0.0,0.0,stand
10001,7,-0.013173420405703809,-0.12707375898346834,0.03146211726090769,0.13876939256983284,0.007104155889097452,0.159336398974316,38.57391461276145,-0.1151899619042744,0.9793938221719773,0.0,0.0,0.0,stand
10001,8,0.006411514632031837,0.14409918243979827,-0.19292681431561406,-0.08053280559914973,0.10785642456471563,0.08573052167495063,37.65058904114791,1.5145763675793569,0.7885186011885963,0.0,1.0,0.0,stand
10001,9,-0.11764355824520788,0.24069711635667226,-0.0054735185408217105,-0.006605910418463222,-0.03120665089472483,0.12852711417620144,36.6957265562548,-0.8865606884996808,-1.3516960561437816,1.0,0.0,0.0,stand
10001,10,0.2225635689680891,0.12390237209080737,0.18252650561909203,-0.15478420512361285,-0.0710359476892031,-0.1336975600509243,35.7881789235912,0.2471128545081432,1.4811288970646384,0.0,1.0,0.0,stand
10001,11,-0.07712249699739862,-0.016755453803304184,-0.1894658318970383,-0.029731117473907956,-0.02414864722673988,-0.10543110739245597,34.88176867694414,-0.645317691871456,0.8163770942891013,0.0,0.0,0.0,stand
10001,12,0.27046929576048706,-0.21157606411096508,0.21180827857577894,0.11035428593512926,-0.06086225745467938,0.07109605018835984,33.992675501160534,0.2353223890400984,-1.5578759179440609,0.0,0.0,0.0,stand
10001,13,-0.018166008814672875,-0.12432286919343656,0.1663391561503679,0.12549222711574942,-0.050925601483768526,0.0419939019577965,33.02068238824757,0.11186642882277856,-1.0062629743806386,0.0,1.0,0.0,stand
10001,14,-0.1490220281963928,0.07762874783065737,0.06224220891080289,-0.12709702653577332,-0.24092115123548458,-0.08382074762588913,32.169098734829895,-1.1444694427223074,1.3805250636051423,0.0,1.0,0.0,stand
10001,15,0.39979514997685006,-0.0868510995719527,-0.0897699493707072,-0.07731640297673684,-0.09439514382220163,0.017049509281763273,31.2143116010417,-0.3923848419084926,-0.50848694816347,0.0,0.0,0.0,stand
10001,16,0.2429171271433046,0.14722274221627765,-0.15753452904672274,0.12905673315939134,-0.14774440848864354,0.07745240162944408,30.30750043322789,0.24953693706955818,0.6470862556875173,0.0,0.0,0.0,stand
10001,17,0.11848427251904742,-0.11320648912033693,0.13081497690091592,-0.09583872650091052,-0.004937371344367999,0.0861897122596466,29.433536728168647,-0.132421639519803,-0.4038927098144383,0.0,0.0,0.0,stand
10001,18,0.09037293209430278,0.055435128465094026,-0.2372873573877104,-0.1570636727545468,-0.0503132332629118,0.05132132611689899,28.49466185060316,-1.1470219564276192,0.010711612850891047,1.0,1.0,0.0,stand
10001,19,0.20369940728717756,0.09679995811183324,-0.006123356557951404,0.03818281086652151,-0.07105473130309764,0.07372740486666768,27.5468242392526,2.5723360157025947,0.21070195655568402,0.0,0.0,0.0,stand
10001,20,-0.23300155467838932,0.05809794708490154,0.11803006999182533,0.17228207957073868,0.12477277321922624,-0.002661858931184832,26.62208867056452,-0.8905007023853554,-1.0752607425582614,0.0,1.0,0.0,stand
10001,21,0.21262134619726863,-0.3508599653430736,-0.4140858725084638,0.02224418608014809,0.020856692478219117,-0.12677373156356542,25.6840224662492,-1.9200736072149758,1.667264058319026,0.0,1.0,0.0,stand
10001,22,-0.007754457879956902,0.08157952842004933,-0.304557661698181,0.07673303537955571,-0.12578316099689035,-0.0391702990109755,24.799367751269745,-0.11696083159421256,0.30633324906817855,0.0,1.0,0.0,stand
10001,23,-0.75,-0.19024160285330785,0.34702018301778914,-0.04193591733718553,-0.1646865027493033,-0.2799859939145079,23.872128655500912,-0.7246457296032778,0.49806398193815904,0.0,0.0,0.0,stand
10001,24,0.1631177128976467,0.10097136890231234,0.25638055262873005,0.05811460410184102,-0.02747010716392489,-0.07187266767839065,22.97760073757647,-1.4767740189195802,0.33637807781973955,0.0,1.0,0.0,stand
10001,25,-0.19985245328217477,-0.05996187533154017,0.35407162316545643,0.12391931240314995,-0.10143453798016272,-0.13229272222204916,22.06963431036873,-0.47537712139482835,0.3661027436110077,0.0,1.0,1.0,stand
10001,26,-0.050353070383996196,0.2827036019872621,0.1109965815042493,-0.10963897589683005,0.014184120599242084,0.11511190032337278,21.104651562979853,-0.9440044657838286,-1.1173352229915372,0.0,1.0,0.0,stand
10001,27,0.014342697964047468,-0.1446756973978232,-0.15099174354004274,-0.01876195049459777,-0.23104835483789118,-0.1752908547076097,20.217098797093627,0.07281087928714448,-2.9190955261234848,0.0,1.0,0.0,stand
10001,28,-0.09391346818018702,-0.3650207724747455,0.014843481557407862,0.09681284649099875,-0.11803908598286016,0.13252743119336338,19.324529706155296,-1.2257369570027283,0.3980435788207462,0.0,1.0,0.0,stand
10001,29,-0.09674058285109034,0.1801486529467945,-0.3061476815070006,-0.10230217594478441,-0.03538862534138264,0.04273304089187527,18.357436087804274,1.0522652771045193,0.5785261283308079,0.0,0.0,1.0,stand
10001,30,-0.07688380927947117,0.3821017979511411,0.21954100203926616,0.008546096199219538,-0.09468823970848439,-0.20408566583262944,17.443574525037974,-0.5612012626991439,-1.1862837597603781,0.0,0.0,1.0,stand
10001,31,-0.1264862857423648,-0.11854630218154645,0.1739275454491247,-0.0981513766015864,-0.03477269986185517,0.03817030955111976,16.555638811606574,1.3501144971571353,0.020403457590473618,0.0,0.0,1.0,stand
10001,32,-0.20239906521441703,0.0789798348491187,-0.22535063673419964,0.1332676371739988,0.1879145875507475,-0.10649630126157941,15.587946942527243,-0.26001639872215215,0.6962926247632174,0.0,1.0,1.0,stand
10001,33,0.17843441141870248,-0.2471588560195756,0.04604905105959007,-0.18153904295637144,0.09116444217348837,-0.13759177151644805,14.662762027788196,-0.7288142978987652,-1.7279063539204067,0.0,1.0,1.0,stand
10001,34,-0.031583863233729484,-0.30040426304604784,0.25778572392140003,0.1632845669987164,-0.06126654970506415,-0.08904487111929396,13.781572546049619,-1.0028312257459522,-0.11364422560345398,0.0,0.0,0.0,stand
10001,35,0.15638687076941202,0.21487027086186553,-0.10362617641668037,0.06279826882783718,-0.08392835814292626,-0.0023405294661977805,12.85325845931531,-1.5504383627354794,-0.5363174198370415,0.0,1.0,0.0,stand
10001,36,-0.09596056723448199,0.005786381569864346,0.21372289175139092,0.07529029367541991,0.09171239586213559,-0.04066757559775134,11.94138571913222,-1.8267974927962498,1.4499285679616372,0.0,1.0,0.0,stand
10001,37,0.33803391656681736,-0.32408191022340843,0.3085351677176591,0.0025987007197754985,-0.17116528594787983,0.03703633600480893,11.03795856221922,0.23216456843957808,2.3933227005184676,0.0,1.0,0.0,stand
10001,38,0.1798996306782507,0.32578500688150375,0.3294913927996846,-0.05424337269357454,-0.03865302208704097,0.016666877068742186,10.132522776225324,1.849985650225871,1.0336513637899314,0.0,1.0,1.0,stand
10001,39,0.18265602301787628,0.11338579128537252,0.2995522002882835,0.09450907069020953,-0.006818919718336196,-0.10156513606905714,9.177659846593013,-0.04389607610190493,-0.0594717702594399,0.0,1.0,0.0,stand
10001,40,0.3607846003200804,0.06068405853492316,0.10914980261912478,-0.0842027560110066,0.07435045880400813,-0.2443428215419311,8.283882478930854,-0.7382304230382577,-1.001630163305594,1.0,1.0,0.0,stand
10001,41,0.2759894865169491,0.08683491894972434,-0.008804250789564805,-0.2803604060584984,0.13996797784743875,0.10484835660586106,7.324315196852164,0.9750386140764193,-0.2298176346098931,0.0,0.0,0.0,stand
10001,42,-0.2736214932999937,-0.2811135601905987,-0.2646141388399689,-0.11431753454045422,-0.07854067465623485,-0.016066989587147758,6.434029900141047,0.026345060656031895,0.691799259589677,0.0,1.0,1.0,stand
10001,43,0.046020401281927206,-0.00909229441790053,0.11788831429955945,0.16987185508970906,-0.06949342716340315,0.1616937521189547,5.549990429425452,0.014626310498979216,-0.7681597562734958,0.0,1.0,0.0,stand
10001,44,-0.09878082581208023,0.08656441818166903,-0.30508843305050737,-0.13903485370430727,0.01166112615840757,0.07444239669356865,4.585206481862618,0.290032229574425,-0.34391525203078926,0.0,1.0,0.0,stand
10001,45,-0.2534762360080454,-0.13196433470234034,0.107240574850706,-0.10842413392372613,-0.11099678480382555,-0.13469381239499356,3.66978422098732,0.7609114765338111,0.6596827908150225,0.0,1.0,0.0,stand
10001,46,0.3174738980958853,0.1882119860809419,0.1208202929134694,0.0126153885524951,-0.0800376860339782,-0.02918542338109391,2.7260136315986037,0.1943003555682963,0.05638855052182048,0.0,1.0,0.0,stand
10001,47,0.08108219662049915,-0.005211422841945823,-0.32109959910306857,-0.022315638245602593,0.13123786761739145,0.003547973128765338,1.865024385027331,0.8836889342299266,0.6324837374328148,0.0,0.0,0.0,stand
10001,48,-0.03059833088882465,-0.061321920857803344,-0.272109897001213,0.1466240579427945,0.03049664721747906,0.014074966974658175,0.8729506566472058,0.211686540021035,1.3009141225489673,0.0,0.0,0.0,stand
10001,49,-0.12359724619676624,-0.061005696508977456,-0.01904868196028805,-0.12242443572959527,0.19477462135610957,0.09005398040004055,0.0014087187538551875,0.8792288947942462,-1.7342937786092048,0.0,1.0,0.0,stand
10002,0,0.2540442628608658,-0.07928797859150369,-0.043130637378463135,0.02753445123213709,-0.06643310522012318,-0.06855740901982611,-0.29999596684096447,-1.097440321904204,-0.7586084226561942,0.0,0.0,0.0,fall_side_left
10002,1,-0.04320621557336839,-0.09148672036473467,-0.13660692841298483,-0.07334187625051605,0.11359905443040112,-0.03496944608007375,0.03640583754191631,-1.182221129212165,-1.7066492483146674,0.0,0.0,0.0,fall_side_left
10002,2,-0.17443365893525822,0.3732424244862334,-0.12928666583981593,-0.15161440640760906,-0.03422946459875339,0.12779995239182002,-0.8102932142715779,-1.416702320607983,0.2546497283214326,0.0,0.0,0.0,fall_side_left
10002,3,0.32230727876214954,-0.1707139881167599,0.2301481017831018,-0.07944131266255536,0.055844884259791394,0.019980472166683715,0.8291147075902826,0.5559894929759454,-0.5684165680116142,0.0,0.0,0.0,fall_side_left
10002,4,0.05224471499388851,0.3239146111643504,-0.06837859804719522,0.044634348980351526,0.0015906890496191987,0.1922284318622901,-0.9128965930090115,-1.2528187352366886,1.1738575483330627,0.0,0.0,0.0,fall_side_left
10002,5,-0.016941748094335442,-0.14349835760587365,-0.17227103834249405,0.05009547045317552,-0.031131890960227986,0.19177144664935197,0.9400316538798072,-0.2939235766305274,-0.10436152682803082,0.0,0.0,0.0,fall_side_left
10002,6,-0.1354257886836417,0.014665761752202917,-0.28394358821680105,-0.10124733698550589,-0.039426486928433625,0.057820597934148635,1.6737266688378933,0.22675485047851068,0.8068041568449732,0.0,0.0,0.0,fall_side_left
10002,7,0.05023626316695283,-0.36021060003967853,-0.0982545070622759,-0.24271575389378403,0.03702579052391914,-0.22037204327395066,-0.5245492384231671,-0.08790554647874702,0.12305640043445851,0.0,0.0,0.0,fall_side_left
10002,8,0.21208229804352882,0.171559405133065,0.3197962741348638,0.1866167823594559,-0.10557892144485734,-0.18177008136552336,0.8201519219526356,0.4668067865442818,-0.4965678562107634,0.0,0.0,0.0,fall_side_left
10002,9,0.10972873958855676,-0.35184021359045314,0.06795897124181448,-0.06930651360879406,0.17137130891615612,0.01279025818676801,-1.7283198622595128,-0.7331432008850942,-0.5805604864158344,0.0,0.0,0.0,fall_side_left
10002,10,-0.196341409799612,-0.3074706651161392,-0.1316677766366663,-0.09407859185679976,0.07396032524400598,-0.07350497375329791,0.45811091383897157,-1.4016839007077133,1.3898983243386813,0.0,0.0,0.0,fall_side_left
10002,11,0.02579422931174693,-0.1146477511698773,-0.0018519812405859495,-0.018589663262669406,0.23272008168780073,0.22053331950190488,-0.22202014725341238,0.3645959648826895,-0.670249300405428,0.0,0.0,0.0,fall_side_left
10002,12,0.09775253530939917,0.28499474899190963,0.15661625963379283,-0.08677625554891094,-0.1038906912603439,0.0054035141289572874,0.11638161605160213,-1.6151982928863293,-0.046661173505981944,0.0,0.0,0.0,fall_side_left
10002,13,0.14513115681119199,0.13952057501480364,-0.133853918789493,-0.12808507745510234,0.034750711270824554,0.2293518492335806,-0.7752379654882775,-1.024038374472393,-0.007008600615798055,0.0,0.0,0.0,fall_side_left
10002,14,-0.13028202022255794,0.17778668046202012,0.15348791327222408,0.15259157815356106,0.18670501660599464,-0.07942139068706933,-0.9813305453201617,1.1737905938664972,-1.3559526496458802,0.0,0.0,0.0,fall_side_left
10002,15,0.04368953451164289,0.04883548692104416,0.4565585311141544,-0.09653581068433868,-0.016106033204188352,-0.03288525600129112,0.48294644334922315,-0.6163098481979109,-1.2940600371234994,0.0,0.0,0.0,fall_side_left
10002,16,-0.1185128263107309,-0.212469166517279,-0.17840349673004038,-0.036327972024830485,0.08740328327187398,0.21474437197717988,0.2859077523369825,-0.912328452417389,-1.0967180612933003,0.0,0.0,0.0,fall_side_left
10002,17,-0.021557350003731702,0.10326399666928152,-0.26784487357286657,0.04384755308481528,0.0279149739824828,-0.4667330890377961,-1.8277638175079962,0.01803694820245253,-0.5446263914202457,0.0,0.0,0.0,fall_side_left
10002,18,0.12109945405566352,-0.01622311606558808,-0.07223403029632927,0.04420509969997422,0.24335447844427982,-0.005237012658614093,-0.10540138708358297,0.04164086871087864,-1.8902977069528448,0.0,0.0,0.0,fall_side_left
10002,19,-0.25224015963511265,0.08174298627183077,-0.08045077270265813,0.017820019690570857,0.08811003028680868,-0.00233126336837558,-1.9044030241238794,-1.370564708137403,1.3570992949820673,0.0,0.0,0.0,fall_side_left
10002,20,0.011760031399619363,0.032847905387898266,0.08126601325085173,0.007243973492308459,0.07543087379557327,0.019836715717373485,-0.6316948934804658,1.1145168772186145,-1.9295523636205005,0.0,0.0,0.0,fall_side_left
10002,21,-0.028607005782330545,0.07896029558490435,-0.13088489917464283,0.08118066992916878,-0.05099363730444334,0.1259541896180154,-1.460204104107821,-2.0087246318855083,0.02544262626365725,0.0,0.0,0.0,fall_side_left
10002,22,0.2390719974416644,-0.06407259771098282,-0.09815555936988117,0.09838182138384123,-0.02108126447327124,0.08995310822600577,-0.5083291763861707,-2.8626159470078445,0.023128686977644284,0.0,0.0,0.0,fall_side_left
10002,23,-0.3821975822393823,-0.2803741269189813,0.20631179722322285,0.15146503045704549,-0.1132115382063346,-0.14490209137467325,0.6634913273287958,0.5154379420431032,-1.3814952331444748,0.0,0.0,0.0,fall_side_left
10002,24,0.01587766174400613,-0.1544034077837693,0.08843579607230811,-0.016020235731820154,0.10202556792850438,0.004318761154088149,-2.701346521963506,-1.5169631209009595,-0.8060750266221363,0.0,0.0,0.0,fall_side_left
10002,25,0.2700762577128285,-0.14659428001190292,0.041619451744934303,-0.07187186186787714,-0.044598299854758855,-0.08792516774778195,-0.4434075480765141,1.4227227113015009,-0.7096571610465986,0.0,0.0,0.0,fall_side_left
10002,26,-0.13922143756412741,0.0973698898839978,0.20910011874860754,0.13538541292757034,-0.15011101387718823,-0.0719267813211773,1.1919761829868727,1.6427398384903014,-0.46702594819921867,0.0,0.0,0.0,fall_side_left
10002,27,0.3892147729410462,-0.08222383521913867,-0.1495200150923904,-0.1759737944831615,-0.04683326166500163,-0.09155968656453184,-1.9110195095711486,1.4979667105942625,-0.7240396333058161,0.0,0.0,0.0,fall_side_left
10002,28,-0.20875466773105386,-0.313333494082892,0.21249412044547342,0.2210252164403918,-0.012924551326168966,-0.08494343949068141,0.45408298663771707,-1.7355147390423526,-2.1860065582138537,0.0,0.0,0.0,fall_side_left
10002,29,-0.017126590147060403,-0.45312324786656283,0.2633440385167248,-0.21734441548315855,-0.11721224292416124,0.00037382933574463956,1.794121573060369,1.0952662576456536,-0.9681056866565466,0.0,0.0,0.0,fall_side_left
10002,30,0.029665315950112528,-0.06403460017554502,0.134268234841597,0.09005133691742714,-0.04432831942031987,-0.12505566128544685,-1.203434064577271,0.34267698977330563,1.3914799521800878,0.0,0.0,0.0,fall_side_left
